1.381487806584954202e-02,2.016147357172993093e+00,-1.658025498327076575e+00
1.381486387588336598e-02,2.016147363505165657e+00,-1.657809678184847924e+00
1.381485023167460316e-02,2.016147369593797922e+00,-1.657602113457895543e+00
1.381483710233190852e-02,2.016147375452674861e+00,-1.657733142572204388e+00
1.381482445925214138e-02,2.016147381094560487e+00,-1.657859344298091342e+00
1.381481227591235122e-02,2.016147386531290220e+00,-1.658674459050741623e+00
1.381480052768404958e-02,2.016147391773854380e+00,-1.659460610335023567e+00
1.381478919166703387e-02,2.016147396832472349e+00,-1.659339888263702933e+00
1.381477824654040072e-02,2.016147401716658294e+00,-1.659223308616398551e+00
1.381476767242870163e-02,2.016147406435281120e+00,-1.660735882029427568e+00
1.381475745078150109e-02,2.016147410996619538e+00,-1.662198275281834725e+00
1.381474756426476214e-02,2.016147415408408250e+00,-1.663141134917226927e+00
1.381473799666275808e-02,2.016147419677883246e+00,-1.664053719243225649e+00
1.381472873278931195e-02,2.016147423811821771e+00,-1.664252066144938702e+00
1.381471975840737124e-02,2.016147427816576521e+00,-1.664444242254154105e+00
1.381471106015599512e-02,2.016147431698109838e+00,-1.664297209810916334e+00
1.381470262548398567e-02,2.016147435462023019e+00,-1.664154613691396944e+00
1.381469444258945529e-02,2.016147439113582074e+00,-1.663813183401984253e+00
1.381468650036473886e-02,2.016147442657743927e+00,-1.663481753162888932e+00
1.381467878834608323e-02,2.016147446099178175e+00,-1.662554572700734479e+00
1.381467129666765457e-02,2.016147449442287076e+00,-1.661653775422462509e+00
1.381466401601943311e-02,2.016147452691225084e+00,-1.661321039059235449e+00
1.381465693760861729e-02,2.016147455849916170e+00,-1.660997508840445835e+00
1.381465005312419378e-02,2.016147458922068925e+00,-1.660114651920719719e+00
1.381464335470438884e-02,2.016147461911191652e+00,-1.659255564225754931e+00
1.381463683490671487e-02,2.016147464820605251e+00,-1.658790029779964925e+00
1.381463048668039352e-02,2.016147467653456538e+00,-1.658336700357098126e+00
1.381462430334091246e-02,2.016147470412728016e+00,-1.657895470437797281e+00
1.381461827854655114e-02,2.016147473101249865e+00,-1.657465512815704534e+00
1.381461240627669847e-02,2.016147475721708826e+00,-1.656948876961271688e+00
1.381460668081173002e-02,2.016147478276657079e+00,-1.656445111039155815e+00
1.176368989254338374e-02,1.991542569446095978e+00,-1.655680336870887670e+00
9.818335924165640799e-03,1.967722735073237583e+00,-1.654829699560669054e+00
8.258426710249715946e-03,1.944157463729700330e+00,-1.653670363983054115e+00
7.216117822835103196e-03,1.920825524241023263e+00,-1.650433745290890819e+00
6.792707464115210064e-03,1.896221133747550525e+00,-1.644127502703967458e+00
7.573512825995368583e-03,1.873776225710844567e+00,-1.634096076463503744e+00
9.644803421949090655e-03,1.850481400168608737e+00,-1.619636075615217718e+00
1.352603662349995996e-02,1.827301475860593438e+00,-1.600231543495860942e+00
1.900759017589577493e-02,1.805257403112054737e+00,-1.578216076133950985e+00
2.624706344927939250e-02,1.782860323995494767e+00,-1.553107517439451968e+00
3.535530208373054151e-02,1.760141198237865634e+00,-1.525178881736801051e+00
4.639074214441047533e-02,1.737637097629488148e+00,-1.495054216629824184e+00
5.939562869008893631e-02,1.716865319489456088e+00,-1.462788464533471888e+00
7.432917237245961761e-02,1.695891690353132253e+00,-1.429061119789531764e+00
9.137917233059489330e-02,1.673801071116856054e+00,-1.394142312395574068e+00
1.106420555294092833e-01,1.652633146982224410e+00,-1.357420875484338429e+00
1.318521076781523638e-01,1.632934094770040367e+00,-1.319386469765924996e+00
1.546433006116064157e-01,1.612824350343246005e+00,-1.281971049912221883e+00
1.792134948736026634e-01,1.593340545291663801e+00,-1.244219237528867872e+00
2.054442214174908299e-01,1.575013324144677984e+00,-1.206050301485316112e+00
2.332871036945113330e-01,1.556944835703366170e+00,-1.168141349142584273e+00
2.621295473176313284e-01,1.540102876899243523e+00,-1.130961507224032214e+00
2.924700978086958725e-01,1.523143215609704670e+00,-1.094572137225904074e+00
3.231573667750484713e-01,1.507887737661641081e+00,-1.059382929263026130e+00
