3.333333333333331205e-02,1.333333333333333703e+00,-1.396263401595463582e+00
3.311258278145693540e-02,1.324503311258278471e+00,-1.393167473875739582e+00
3.289473684210524745e-02,1.315789473684210842e+00,-1.390085244951235754e+00
3.267973856209148431e-02,1.307189542483660372e+00,-1.387016624101453877e+00
3.246753246753245059e-02,1.298701298701298912e+00,-1.383961521405195461e+00
3.225806451612901748e-02,1.290322580645161477e+00,-1.380919847731777006e+00
3.205128205128203456e-02,1.282051282051282159e+00,-1.377891514732364930e+00
3.184713375796176943e-02,1.273885350318471499e+00,-1.374876434831418637e+00
3.164556962025315279e-02,1.265822784810126667e+00,-1.371874521218249710e+00
3.144654088050313073e-02,1.257861635220125951e+00,-1.368885687838689247e+00
3.124999999999998612e-02,1.250000000000000222e+00,-1.365909849386865771e+00
3.105590062111799818e-02,1.242236024844720621e+00,-1.362946921297089720e+00
3.086419753086418194e-02,1.234567901234568055e+00,-1.359996819735840523e+00
3.067484662576685714e-02,1.226993865030675090e+00,-1.357059461593862482e+00
3.048780487804876593e-02,1.219512195121951414e+00,-1.354134764478358344e+00
3.030303030303028999e-02,1.212121212121212377e+00,-1.351222646705286801e+00
3.012048192771082933e-02,1.204819277108434061e+00,-1.348323027291756127e+00
2.994011976047902812e-02,1.197604790419162013e+00,-1.345435825948518849e+00
2.976190476190474984e-02,1.190476190476190910e+00,-1.342560963072560343e+00
2.958579881656803537e-02,1.183431952662722386e+00,-1.339698359739782907e+00
2.941176470588234212e-02,1.176470588235294601e+00,-1.336847937697783317e+00
2.923976608187133300e-02,1.169590643274854180e+00,-1.334009619358722309e+00
2.906976744186045430e-02,1.162790697674418894e+00,-1.331183327792284432e+00
2.890173410404623180e-02,1.156069364161850022e+00,-1.328368986718727829e+00
2.873563218390803517e-02,1.149425287356322212e+00,-1.325566520502021506e+00
2.857142857142856013e-02,1.142857142857143238e+00,-1.322775854143069640e+00
2.840909090909089774e-02,1.136363636363636687e+00,-1.319996913273021377e+00
2.824858757062145842e-02,1.129943502824859003e+00,-1.317229624146662781e+00
2.808988764044942701e-02,1.123595505617977830e+00,-1.314473913635895608e+00
2.793296089385473649e-02,1.117318435754190320e+00,-1.311729709223294460e+00
2.777777777777776583e-02,1.111111111111111382e+00,-1.308996938995745873e+00
2.762430939226518181e-02,1.104972375690608022e+00,-1.306275531638166454e+00
3.397278348325693392e-02,1.074903236320840394e+00,-1.303565416427298951e+00
4.028567952572965211e-02,1.045545622750685855e+00,-1.300882684663244859e+00
4.668992404421654779e-02,1.016412949838894741e+00,-1.298226745815451499e+00
5.318310014940896835e-02,9.875016711505638645e-01,-1.295597355802753814e+00
6.016826092257066688e-02,9.573725137093087589e-01,-1.292994289952443809e+00
6.669729090782765268e-02,9.293806084949777224e-01,-1.290418311490978187e+00
