1.381415436338390146e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436338290226e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436338190306e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436338082059e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436337982139e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436337876668e-02,2.016147680120135899e+00,-1.654900011909832713e+00
1.381415436337760094e-02,2.016147680120135899e+00,-1.654900011909832713e+00
1.381415436337657399e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436337549152e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436337452007e-02,2.016147680120135899e+00,-1.654900011909832713e+00
1.381415436337340985e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436337249392e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436337143920e-02,2.016147680120135899e+00,-1.654900011909832713e+00
1.381415436337044000e-02,2.016147680120135899e+00,-1.654900011909832713e+00
1.381415436336932978e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436336827507e-02,2.016147680120135899e+00,-1.654900011909832713e+00
1.381415436336727587e-02,2.016147680120135899e+00,-1.654900011909832491e+00
1.381415436336624891e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436336524971e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436336425051e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436336325131e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436336219660e-02,2.016147680120135899e+00,-1.654900011909832713e+00
1.381415436336111413e-02,2.016147680120135899e+00,-1.654900011909832491e+00
1.381415436335992064e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436335903246e-02,2.016147680120135899e+00,-1.654900011909832713e+00
1.381415436335800551e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436335700631e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436335595159e-02,2.016147680120135899e+00,-1.654900011909832713e+00
1.381415436335492464e-02,2.016147680120135899e+00,-1.654900011909835378e+00
1.381415436335386993e-02,2.016147680120135899e+00,-1.654900011909832491e+00
1.432040344578114355e-02,2.016105002061536755e+00,-1.654900011909835378e+00
4.020362731876467310e-02,2.014389618046582342e+00,-1.654900011909872681e+00
6.727487203970156093e-02,2.012592065162078114e+00,-1.654900194833376137e+00
8.752050788694382133e-02,2.011298064755376647e+00,-1.654900011909872681e+00
1.182587784117082319e-01,2.009209283057468376e+00,-1.654900011909872015e+00
1.365035406345780911e-01,2.008066050643199318e+00,-1.654900011909870683e+00
1.699279368132963208e-01,2.005697015193491417e+00,-1.654900194833370808e+00
1.892182310884975016e-01,2.004501536985166421e+00,-1.654900194833370586e+00
2.068485826691076612e-01,2.003445996378741878e+00,-1.654900194833370586e+00
2.220530096260539543e-01,2.002594934494378975e+00,-1.654900188773057668e+00
2.351042494447876385e-01,2.001978491479981859e+00,-1.654900007700964570e+00
2.565063783545846743e-01,2.000622964629436229e+00,-1.654900190624463807e+00
2.749006558347609208e-01,1.999485038546505944e+00,-1.654900007700957243e+00
2.927483155741177345e-01,1.998411178236132901e+00,-1.654900007700953246e+00
3.161420606306641345e-01,1.996887752892070544e+00,-1.654900190624452483e+00
3.410155458200057055e-01,1.995221597148945758e+00,-1.654900190624448930e+00
3.629907405140456733e-01,1.993817685764585290e+00,-1.654900007700941922e+00
3.807981781020159384e-01,1.992765200695704397e+00,-1.654900190624441159e+00
4.068318436424185336e-01,1.991001238718324240e+00,-1.654900190624437606e+00
4.381135699359174906e-01,1.988902537576732854e+00,-1.654900190624432721e+00
4.587055750859129200e-01,1.987561426451919022e+00,-1.654900190624429390e+00
4.814836645347185251e-01,1.986053933609958744e+00,-1.654900007700922604e+00
5.071725862140024077e-01,1.984319034454153696e+00,-1.654900007700919051e+00
5.289142143167011589e-01,1.982934886845946210e+00,-1.654900190624418288e+00
5.569664839545627188e-01,1.981036646674759316e+00,-1.654900190624414069e+00
5.802473683382077807e-01,1.979522662237220398e+00,-1.654900007700907283e+00
5.984500990505705609e-01,1.978400957572377772e+00,-1.654900190624406742e+00
6.225694349961718999e-01,1.976834273965097033e+00,-1.654900190624402523e+00
6.424462818030443056e-01,1.975607258801272970e+00,-1.654900007700895515e+00
